Cipher timestamp,Timestamp,Timestamp (s),CPU %,CPU Frequency,Virtual Memory %,Virtual Memory,Swap Memory %,Swap Memory,Disk Usage %,Disk Usage,Powertop Version,Kernel Version,System Name,CPU Stats,OS Stats,Power Usage,Unit,Baseline Power,Unit,Signatures Power,Signatures Unit,Baseline Power - W,Signatures Power - W
D5 Keygen,48:10.6,1643651291,36.8,600,15.5,934174720,0,0,7.6,9176354816,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:48:12 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.04,W,1.33,W,2.04,1.33
D5 Keygen,48:15.7,1643651296,36.7,600,15.5,934981632,0,0,7.6,9176354816,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:48:18 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2,W,1.53,W,2,1.53
D5 Keygen,48:20.8,1643651301,37,600,15.5,934187008,0,0,7.6,9176354816,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:48:23 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.63,W,912,mW,1.63,0.912
D5 Keygen,48:25.9,1643651306,36.9,600,15.5,934301696,0,0,7.6,9176354816,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:48:28 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.44,W,743,mW,1.44,0.743
D5 Keygen,48:31.0,1643651311,36.8,600,15.5,934457344,0,0,7.6,9176354816,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:48:33 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.7,W,1.05,W,1.7,1.05
D5 Keygen,48:36.0,1643651316,36.8,600,15.5,934219776,0,0,7.6,9176354816,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:48:38 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.5,W,873,mW,1.5,0.873
D5 Keygen,48:41.1,1643651321,36.7,600,15.5,934113280,0,0,7.6,9176354816,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:48:43 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.83,W,1.23,W,1.83,1.23
D5 Keygen,48:46.2,1643651326,36.8,600,15.5,933892096,0,0,7.6,9176358912,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:48:48 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.2,W,1.51,W,2.2,1.51
D5 Keygen,48:51.3,1643651331,37,600,15.5,933949440,0,0,7.6,9176358912,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:48:53 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.08,W,1.47,W,2.08,1.47
D5 Keygen,48:56.4,1643651336,36.9,600,15.5,934838272,0,0,7.6,9176358912,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:48:58 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.64,W,882,mW,1.64,0.882
D5 Keygen,49:01.5,1643651341,36.9,600,15.5,934477824,0,0,7.6,9176358912,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:49:03 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.9,W,1.19,W,1.9,1.19
D5 Keygen,49:06.5,1643651347,36.8,600,15.5,934060032,0,0,7.6,9176358912,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:49:08 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.86,W,1.16,W,1.86,1.16
D5 Keygen,49:11.6,1643651352,37,600,15.4,933732352,0,0,7.6,9176358912,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:49:13 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.07,W,1.35,W,2.07,1.35
D5 Keygen,49:16.7,1643651357,36.7,600,15.5,934121472,0,0,7.6,9176358912,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:49:19 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.99,W,1.33,W,1.99,1.33
D5 Sign,49:21.8,1643651362,37.1,600,15.4,933761024,0,0,7.6,9176358912,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:49:24 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.76,W,1.17,W,1.76,1.17
D5 Sign,49:26.9,1643651367,36.9,600,15.4,934031360,0,0,7.6,9176358912,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:49:29 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.9,W,1.2,W,1.9,1.2
D5 Sign,49:31.9,1643651372,36.6,600,15.5,934346752,0,0,7.6,9176358912,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:49:34 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.04,W,1.52,W,2.04,1.52
D5 Sign,49:37.0,1643651377,36.9,600,15.5,934170624,0,0,7.6,9176358912,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:49:39 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.94,W,1.18,W,1.94,1.18
D5 Sign,49:42.1,1643651382,36.8,600,15.4,933949440,0,0,7.6,9176358912,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:49:44 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.85,W,1.16,W,1.85,1.16
D5 Sign,49:47.2,1643651387,36.9,600,15.5,934371328,0,0,7.6,9176363008,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:49:49 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.12,W,1.46,W,2.12,1.46
D5 Sign,49:52.3,1643651392,36.6,600,15.5,934182912,0,0,7.6,9176363008,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:49:54 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.07,W,1.42,W,2.07,1.42
D5 Sign,49:57.4,1643651397,37.1,600,15.4,934436864,0,0,7.6,9176363008,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:49:59 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.1,W,1.32,W,2.1,1.32
D5 Sign,50:02.5,1643651402,36.9,600,15.4,933908480,0,0,7.6,9176363008,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:50:04 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.98,W,1.19,W,1.98,1.19
D5 Sign,50:07.5,1643651408,36.9,600,15.5,934232064,0,0,7.6,9176371200,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:50:09 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.51,W,744,mW,1.51,0.744
D5 Sign,50:12.7,1643651413,36.7,600,15.4,934031360,0,0,7.6,9176371200,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:50:15 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.07,W,1.35,W,2.07,1.35
D5 Sign,50:17.7,1643651418,37.1,600,15.5,934096896,0,0,7.6,9176371200,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:50:20 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.82,W,1.17,W,1.82,1.17
D5 Sign,50:22.8,1643651423,36.9,600,15.5,934080512,0,0,7.6,9176371200,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:50:25 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.59,W,878,mW,1.59,0.878
D5 Sign,50:27.9,1643651428,36.9,600,15.5,933801984,0,0,7.6,9176371200,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:50:30 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.7,W,890,mW,1.7,0.89
D5 Sign,50:33.0,1643651433,36.9,600,15.4,933928960,0,0,7.6,9176371200,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:50:35 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.67,W,1.04,W,1.67,1.04
D5 Sign,50:38.1,1643651438,36.7,600,15.4,933625856,0,0,7.6,9176371200,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:50:40 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.88,W,1.19,W,1.88,1.19
D5 Sign,50:43.1,1643651443,36.6,600,15.4,933908480,0,0,7.6,9176375296,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:50:45 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.81,W,1.19,W,1.81,1.19
D5 Sign,50:48.2,1643651448,36.8,600,15.4,933871616,0,0,7.6,9176375296,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:50:50 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.08,W,1.46,W,2.08,1.46
D5 Sign,50:53.3,1643651453,36.6,600,15.4,934031360,0,0,7.6,9176375296,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:50:55 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.19,W,1.51,W,2.19,1.51
D5 Sign,50:58.3,1643651458,36.8,600,15.5,934113280,0,0,7.6,9176375296,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:51:00 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.14,W,1.33,W,2.14,1.33
D5 Sign,51:03.4,1643651463,36.9,600,15.4,933654528,0,0,7.6,9176375296,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:51:05 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.1,W,1.51,W,2.1,1.51
D5 Sign,51:08.5,1643651469,36.7,600,15.5,934952960,0,0,7.6,9176375296,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:51:10 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.96,W,1.18,W,1.96,1.18
D5 Sign,51:13.7,1643651474,36.7,600,15.4,934055936,0,0,7.6,9176375296,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:51:16 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.22,W,1.52,W,2.22,1.52
D5 Sign,51:18.8,1643651479,37,600,15.5,934760448,0,0,7.6,9176375296,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:51:21 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.85,W,1.03,W,1.85,1.03
D5 Sign,51:23.8,1643651484,36.9,600,15.4,933670912,0,0,7.6,9176375296,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:51:26 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.64,W,916,mW,1.64,0.916
D5 Sign,51:28.9,1643651489,36.9,600,15.4,933752832,0,0,7.6,9176375296,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:51:31 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.01,W,1.33,W,2.01,1.33
D5 Sign,51:34.1,1643651494,36.8,600,15.4,933941248,0,0,7.6,9176375296,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:51:36 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.7,W,1.03,W,1.7,1.03
D5 Sign,51:39.2,1643651499,36.6,600,15.4,933748736,0,0,7.6,9176375296,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:51:41 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.12,W,1.43,W,2.12,1.43
D5 Sign,51:44.3,1643651504,37,600,15.4,933588992,0,0,7.6,9176379392,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:51:46 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.13,W,1.42,W,2.13,1.42
D5 Sign,51:49.4,1643651509,36.9,600,15.4,933888000,0,0,7.6,9176379392,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:51:51 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.16,W,1.3,W,2.16,1.3
D5 Sign,51:54.5,1643651514,36.9,600,15.5,934711296,0,0,7.6,9176379392,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:51:56 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.1,W,1.32,W,2.1,1.32
D5 Sign,51:59.5,1643651520,37,600,15.5,934117376,0,0,7.6,9176379392,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:52:01 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.01,W,1.22,W,2.01,1.22
D5 Sign,52:04.6,1643651525,36.7,600,15.5,934125568,0,0,7.6,9176379392,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:52:06 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.18,W,1.52,W,2.18,1.52
D5 Sign,52:09.7,1643651530,37.1,600,15.5,933916672,0,0,7.6,9176379392,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:52:12 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.99,W,1.34,W,1.99,1.34
D5 Sign,52:14.8,1643651535,36.9,600,15.5,934002688,0,0,7.6,9176379392,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:52:17 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.91,W,1.19,W,1.91,1.19
D5 Sign,52:19.9,1643651540,36.8,600,15.5,933830656,0,0,7.6,9176379392,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:52:22 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.65,W,1.01,W,1.65,1.01
D5 Sign,52:25.0,1643651545,36.7,600,15.5,934264832,0,0,7.6,9176379392,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:52:27 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.01,W,1.46,W,2.01,1.46
D5 Sign,52:30.1,1643651550,36.6,600,15.5,934424576,0,0,7.6,9176379392,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:52:32 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.95,W,1.5,W,1.95,1.5
D5 Sign,52:35.2,1643651555,36.7,600,15.5,933752832,0,0,7.6,9176379392,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:52:37 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.4,W,1.46,W,2.4,1.46
D5 Sign,52:40.3,1643651560,36.7,600,15.5,933928960,0,0,7.6,9176383488,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:52:42 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.06,W,1.51,W,2.06,1.51
D5 Sign,52:45.4,1643651565,36.8,600,15.5,933838848,0,0,7.6,9176383488,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:52:47 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.02,W,1.33,W,2.02,1.33
D5 Sign,52:50.5,1643651570,36.9,600,15.5,933797888,0,0,7.6,9176383488,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:52:52 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.06,W,1.48,W,2.06,1.48
D5 Sign,52:55.6,1643651576,36.8,600,15.5,933933056,0,0,7.6,9176391680,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:52:57 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.47,W,813,mW,1.47,0.813
D5 Sign,53:00.7,1643651581,37.1,600,15.5,933691392,0,0,7.6,9176391680,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:53:03 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.84,W,1.2,W,1.84,1.2
D5 Sign,53:05.8,1643651586,36.8,600,15.5,933937152,0,0,7.6,9176391680,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:53:08 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.97,W,1.49,W,1.97,1.49
D5 Sign,53:11.0,1643651591,36.7,600,15.5,933662720,0,0,7.6,9176391680,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:53:13 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.63,W,1.04,W,1.63,1.04
D5 Sign,53:16.0,1643651596,36.6,600,15.5,934277120,0,0,7.6,9176391680,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:53:18 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.88,W,1.18,W,1.88,1.18
D5 Sign,53:21.2,1643651601,36.8,600,15.5,933982208,0,0,7.6,9176391680,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:53:23 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.25,W,1.41,W,2.25,1.41
D5 Sign,53:26.2,1643651606,36.7,600,15.5,933826560,0,0,7.6,9176391680,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:53:28 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.16,W,1.52,W,2.16,1.52
D5 Sign,53:31.3,1643651611,36.6,600,15.5,934907904,0,0,7.6,9176391680,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:53:33 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.87,W,1.2,W,1.87,1.2
D5 Sign,53:36.4,1643651616,36.7,600,15.5,934952960,0,0,7.6,9176391680,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:53:38 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.91,W,1.17,W,1.91,1.17
D5 Sign,53:41.6,1643651622,36.9,600,15.5,933994496,0,0,7.6,9176395776,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:53:43 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.7,W,1.02,W,1.7,1.02
D5 Sign,53:46.7,1643651627,36.8,600,15.5,933933056,0,0,7.6,9176395776,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:53:49 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.58,W,900,mW,1.58,0.9
D5 Sign,53:51.8,1643651632,36.7,600,15.5,934100992,0,0,7.6,9176395776,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:53:54 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.99,W,1.52,W,1.99,1.52
D5 Sign,53:56.9,1643651637,36.9,600,15.5,934416384,0,0,7.6,9176395776,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:53:59 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.26,W,1.48,W,2.26,1.48
D5 Sign,54:02.0,1643651642,37,600,15.5,934080512,0,0,7.6,9176391680,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:54:04 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.88,W,1.11,W,1.88,1.11
D5 Sign,54:07.1,1643651647,36.6,600,15.5,933912576,0,0,7.6,9176391680,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:54:09 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.82,W,1.22,W,1.82,1.22
D5 Sign,54:12.2,1643651652,36.7,600,15.5,933822464,0,0,7.6,9176391680,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:54:14 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.1,W,1.43,W,2.1,1.43
D5 Sign,54:17.3,1643651657,36.9,600,15.5,934993920,0,0,7.6,9176391680,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:54:19 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.22,W,652,mW,1.22,0.652
D5 Sign,54:22.5,1643651662,36.9,600,15.5,934789120,0,0,7.6,9176391680,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:54:24 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.8,W,1.17,W,1.8,1.17
D5 Sign,54:27.6,1643651668,36.8,600,15.5,934305792,0,0,7.6,9176391680,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:54:29 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.78,W,1.24,W,1.78,1.24
D5 Sign,54:32.7,1643651673,36.8,600,15.5,933634048,0,0,7.6,9176391680,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:54:35 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.05,W,1.52,W,2.05,1.52
D5 Sign,54:37.8,1643651678,36.9,600,15.5,934006784,0,0,7.6,9176395776,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:54:40 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.56,W,890,mW,1.56,0.89
D5 Sign,54:42.9,1643651683,36.8,600,15.5,933904384,0,0,7.6,9176395776,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:54:45 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.07,W,1.48,W,2.07,1.48
D5 Sign,54:48.0,1643651688,36.8,600,15.5,934010880,0,0,7.6,9176395776,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:54:50 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.83,W,1.19,W,1.83,1.19
D5 Sign,54:53.0,1643651693,36.9,600,15.5,934121472,0,0,7.6,9176395776,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:54:55 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.65,W,1.04,W,1.65,1.04
D5 Sign,54:58.1,1643651698,36.7,600,15.5,934195200,0,0,7.6,9176395776,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:55:00 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.88,W,1.11,W,1.88,1.11
D5 Sign,55:03.2,1643651703,36.9,600,15.5,934526976,0,0,7.6,9176395776,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:55:05 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.17,W,1.43,W,2.17,1.43
D5 Sign,55:08.3,1643651708,36.8,600,15.5,934952960,0,0,7.6,9176395776,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:55:10 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.11,W,1.3,W,2.11,1.3
D5 Sign,55:13.5,1643651713,36.8,600,15.5,934203392,0,0,7.6,9176395776,v2.11-1-g7ef7f79 ran at Mon Jan 31 17:55:15 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.81,W,1.17,W,1.81,1.17
